College Code,College Name,Branch Code,Branch Name,Category,Cutoff Rank,Location
E005,R V College of Engineering  Bangalore,CH,Chemical,1K,57365,Bangalore
E005,R V College of Engineering  Bangalore,CH,Chemical,2AG,16779,Bangalore
E005,R V College of Engineering  Bangalore,CH,Chemical,2BG,30556,Bangalore
E005,R V College of Engineering  Bangalore,CH,Chemical,2BR,43596,Bangalore
E005,R V College of Engineering  Bangalore,CH,Chemical,3AG,12855,Bangalore
E005,R V College of Engineering  Bangalore,CH,Chemical,GM,8603,Bangalore
E005,R V College of Engineering  Bangalore,CH,Chemical,GMR,11727,Bangalore
E005,R V College of Engineering  Bangalore,CH,Chemical,SCG,32547,Bangalore
E005,R V College of Engineering  Bangalore,CH,Chemical,STG,36539,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),1G,636,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),1R,3282,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),2AG,938,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),2AK,3982,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),2AR,1009,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),2BG,1068,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),3AG,563,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),3AR,941,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),3BG,786,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),3BR,933,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),GM,292,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),GMK,1119,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),GMR,894,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),SCG,4155,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),SCK,4849,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),SCR,6453,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),STG,5499,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),STK,13393,Bangalore
E005,R V College of Engineering  Bangalore,CS,Computers (Computer Science),STR,7087,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",1G,1652,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",2AG,1882,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",2BG,2156,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",2BK,25997,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",3AG,1681,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",3BG,1234,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",GM,607,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",GMR,1716,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",SCG,9715,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",SCR,18988,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",STG,12428,Bangalore
E005,R V College of Engineering  Bangalore,CY,"CS- Cyber
Security (Computer Science)",STR,13136,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",1G,1566,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",2AG,1598,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",2AR,2016,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",2BG,2077,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",3AG,1179,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",3BG,1116,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",GM,405,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",GMK,5012,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",GMR,1523,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",SCG,7857,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",SCR,13385,Bangalore
E005,R V College of Engineering  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",STG,10267,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),1G,2679,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),2AG,2613,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),2AK,5856,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),2AR,3860,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),2BG,3506,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),2BR,6095,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),3AG,1968,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),3AR,3592,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),3BG,1852,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),3BR,4236,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),GM,750,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),GMK,4000,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),GMR,3185,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),SCG,14736,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),SCK,25618,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),SCR,16400,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),STG,20911,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),STK,56231,Bangalore
E005,R V College of Engineering  Bangalore,EC,Electronics (Computer Science),STR,22668,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,1G,7711,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,1R,14418,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,2AG,8814,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,2BG,9045,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,3AG,5643,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,3AR,7154,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,3BG,3455,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,GM,1105,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,GMK,12269,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,GMR,5851,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,SCG,23009,Bangalore
E005,R V College of Engineering  Bangalore,EE,Electrical,STG,23041,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",1G,5309,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",1R,33259,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",2AG,5769,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",2AR,12097,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",2BG,12805,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",3AG,3417,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",3AK,29054,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",3BG,4303,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",GM,1377,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",GMR,8330,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",SCG,30853,Bangalore
E005,R V College of Engineering  Bangalore,ET,"Elec
Telecommn Engg",STG,28258,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),1G,1499,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),2AG,1392,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),2AK,5079,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),2AR,1653,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),2BG,1301,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),3AG,946,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),3BG,1090,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),3BR,1398,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),GM,489,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),GMK,1688,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),GMR,1397,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),SCG,8385,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),SCK,18206,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),SCR,9460,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),STG,9647,Bangalore
E005,R V College of Engineering  Bangalore,IE,InfoScience (Computer Science),STR,12532,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",1G,26134,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",2AG,33510,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",2AR,49727,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",2BG,28395,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",3AG,17328,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",3BG,25090,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",GM,14231,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",GMK,28983,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",GMR,22617,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",SCG,61702,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",SCR,103773,Bangalore
E005,R V College of Engineering  Bangalore,IM,"Ind Engg
Mgmt",STG,40868,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,1G,11574,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,2AG,15086,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,2AR,20191,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,2BG,13964,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,2BR,21456,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,3AG,6229,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,3BG,12340,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,GM,3878,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,GMK,10826,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,GMR,15907,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,SCG,53262,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,SCK,55420,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,SCR,69919,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,STG,62345,Bangalore
E005,R V College of Engineering  Bangalore,ME,Mechanical,STR,81804,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",1G,8775,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",2AG,5295,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",2AR,6852,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",2BG,6919,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",3AG,2444,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",3BG,5085,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",GM,1809,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",GMK,10915,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",GMR,3792,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",SCG,22916,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",SCR,60164,Bangalore
E005,R V College of Engineering  Bangalore,SE,"Aero Space
Engg",STG,17281,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,1G,20572,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,2AG,18269,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,2AR,19983,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,2BG,20854,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,3AG,17546,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,3BG,17814,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,GM,16112,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,GMK,23034,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,GMR,17733,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,SCG,49201,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,SCR,64411,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AE,AeronautEngg,STG,44603,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",1G,7375,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",2AG,7526,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",2AR,8542,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",3AG,5586,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",3AK,11616,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",3BG,5472,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",GM,4865,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",GMR,8485,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",SCG,31734,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",SCR,34357,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AI,"Artificial
Intelligence (Computer Science)",STG,33368,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,1G,85972,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,2AG,63076,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,2AK,120225,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,2BG,71404,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,2BR,165920,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,3AG,53832,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,3BG,55215,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,GM,51376,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,GMK,56864,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,GMR,56841,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,SCG,129623,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,SCR,141867,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,AU,Automobile,STG,69486,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,BT,Bio Technology,1G,25508,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,BT,Bio Technology,2AG,29651,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,BT,Bio Technology,2AR,60915,Bangalore
E007,Dayananda Sagar College of Engineering  Bangalore,BT,Bio Technology,2BG,37618,Bangalore
